Underlying,Strike,Time_to_Maturity,Risk_Free_Rate,Implied_Volatility,Market_Call_Price
4111.111111111111,3924.2424242424245,1.577777777777778,0.04,0.22024282880031487,675.2250987172961
4111.111111111111,3965.768799102133,1.577777777777778,0.04,0.21848280431301764,648.8473989131467
4111.111111111111,4007.295173961841,1.577777777777778,0.04,0.21678399806875687,623.0428976184439
4111.111111111111,4048.821548821549,1.577777777777778,0.04,0.2151464100675325,597.826542979707
4111.111111111111,4090.3479236812573,1.577777777777778,0.04,0.21357004030934457,573.2124616213182
4111.111111111111,4131.874298540965,1.577777777777778,0.04,0.21281246455176878,550.6812761572278
4111.111111111111,4173.400673400674,1.577777777777778,0.04,0.21287368279480523,530.3000872240673
4111.111111111111,4214.927048260382,1.577777777777778,0.04,0.21299611928087808,510.6211955295619
4111.111111111111,4256.4534231200905,1.577777777777778,0.04,0.21317977400998733,491.64245967246006
4111.111111111111,4297.979797979799,1.577777777777778,0.04,0.21342464698213304,473.3600755494331
4111.111111111111,4339.506172839507,1.577777777777778,0.04,0.21373073819731514,455.76863380331383
4111.111111111111,4381.032547699215,1.577777777777778,0.04,0.2140980476555337,438.86119080696085
4111.111111111111,4422.558922558923,1.577777777777778,0.04,0.2145265753567887,422.62935175737084
4111.111111111111,4464.085297418631,1.577777777777778,0.04,0.21501632130108012,407.06336429349017
4111.111111111111,4505.611672278339,1.577777777777778,0.04,0.21556728548840792,392.1522209351915
4111.111111111111,4547.138047138047,1.577777777777778,0.04,0.21617946791877213,377.8837685708568
4111.111111111111,4588.664421997755,1.577777777777778,0.04,0.21685286859217284,364.24482319607
4111.111111111111,4630.190796857464,1.577777777777778,0.04,0.21758748750860996,351.2212881236767
4111.111111111111,4671.717171717172,1.577777777777778,0.04,0.21838332466808347,338.79827394223526
4111.111111111111,4713.24354657688,1.577777777777778,0.04,0.21924038007059338,326.96021859095754
4111.111111111111,4754.769921436588,1.577777777777778,0.04,0.2201586537161398,315.69100603920697
4111.111111111111,4796.2962962962965,1.577777777777778,0.04,0.22113814560472256,304.97408220153375
4111.111111111111,4837.8226711560055,1.577777777777778,0.04,0.22217885573634183,294.7925668790763
4111.111111111111,4879.349046015714,1.577777777777778,0.04,0.22328078411099744,285.1293606889262
4111.111111111111,4920.875420875422,1.577777777777778,0.04,0.2244439307286895,275.96724611905984
4111.111111111111,4962.40179573513,1.577777777777778,0.04,0.22566829558941803,267.2889820225314
4111.111111111111,5003.928170594838,1.577777777777778,0.04,0.22695387869318295,259.07739103617655
4111.111111111111,5045.454545454546,1.577777777777778,0.04,0.22830068003998427,251.31543957227768
4111.111111111111,5086.980920314254,1.577777777777778,0.04,0.22970869962982204,243.9863101833489
4111.111111111111,5128.507295173962,1.577777777777778,0.04,0.23117793746269621,237.07346623809553
4111.111111111111,5170.03367003367,1.577777777777778,0.04,0.2327083935386069,230.56070896909478
4111.111111111111,5211.560044893378,1.577777777777778,0.04,0.23430006785755392,224.43222705882977
4111.111111111111,5253.086419753086,1.577777777777778,0.04,0.2359529604195374,218.67263902021818
4111.111111111111,5294.612794612795,1.577777777777778,0.04,0.23766707122455732,213.26702870077247
4111.111111111111,5336.139169472503,1.577777777777778,0.04,0.2394424002726136,208.20097429677435
4111.111111111111,5377.6655443322115,1.577777777777778,0.04,0.24127894756370638,203.46057130627833
4111.111111111111,5419.19191919192,1.577777777777778,0.04,0.2431767130978355,199.03244987862843
4111.111111111111,5460.718294051628,1.577777777777778,0.04,0.24513569687500109,194.90378703490057
4111.111111111111,5502.244668911337,1.577777777777778,0.04,0.24715589889520317,191.06231423974896
4111.111111111111,5543.771043771045,1.577777777777778,0.04,0.2492373191584416,187.4963208021171
4111.111111111111,5585.297418630753,1.577777777777778,0.04,0.2513799576647165,184.19465357161312
4111.111111111111,5626.823793490461,1.577777777777778,0.04,0.2535838144140278,181.1467133805644
4111.111111111111,5668.350168350169,1.577777777777778,0.04,0.25584888940637546,178.34244866013535
4111.111111111111,5709.876543209877,1.577777777777778,0.04,0.25817518264175965,175.7723466337129
4111.111111111111,5751.402918069585,1.577777777777778,0.04,0.2605626941201802,173.4274224630533
4111.111111111111,5792.929292929293,1.577777777777778,0.04,0.26301142384163717,171.29920669350213
4111.111111111111,5834.455667789001,1.577777777777778,0.04,0.26552137180613056,169.37973131463502
4111.111111111111,5875.9820426487095,1.577777777777778,0.04,0.26809253801366045,167.66151472276135
4111.111111111111,5917.508417508418,1.577777777777778,0.04,0.27072492246422664,166.13754584231083
4111.111111111111,5959.034792368127,1.577777777777778,0.04,0.27341852515782944,164.80126763470537
4111.111111111111,6000.561167227835,1.577777777777778,0.04,0.27617334609446853,163.6465601962086
4111.111111111111,6042.087542087543,1.577777777777778,0.04,0.2789893852741441,162.66772362074414
4111.111111111111,6083.613916947251,1.577777777777778,0.04,0.2818666426968561,161.85946077985193
4111.111111111111,6125.140291806959,1.577777777777778,0.04,0.2848051183626044,161.21686015000023
4111.111111111111,6166.666666666667,1.577777777777778,0.04,0.2878048122713892,160.73537879740002
4111.111111111111,2055.5555555555557,1.788888888888889,0.04,0.36687467549246294,2231.9948547655263
4111.111111111111,2097.0819304152637,1.788888888888889,0.04,0.3623598300685266,2195.063503862386
4111.111111111111,2138.608305274972,1.788888888888889,0.04,0.35790620288762676,2158.1962102663856
4111.111111111111,2180.1346801346804,1.788888888888889,0.04,0.3535137939497632,2121.3962858213335
4111.111111111111,2221.6610549943885,1.788888888888889,0.04,0.3491826032549361,2084.667271457439
4111.111111111111,2263.1874298540965,1.788888888888889,0.04,0.34491263080314555,2048.0129468430496
4111.111111111111,2304.713804713805,1.788888888888889,0.04,0.34070387659439133,2011.4373404554585
4111.111111111111,2346.240179573513,1.788888888888889,0.04,0.33655634062867357,1974.944740055414
4111.111111111111,2387.7665544332212,1.788888888888889,0.04,0.3324700229059922,1938.5397035431267
4111.111111111111,2429.2929292929293,1.788888888888889,0.04,0.32844492342634724,1902.22707016605
4111.111111111111,2470.8193041526374,1.788888888888889,0.04,0.3244810421897387,1866.0119720402843
4111.111111111111,2512.345679012346,1.788888888888889,0.04,0.3205783791961666,1829.89984593824
4111.111111111111,2553.872053872054,1.788888888888889,0.04,0.316736934445631,1793.8964452849323
4111.111111111111,2595.398428731762,1.788888888888889,0.04,0.31295670793813174,1758.0078522941185
4111.111111111111,2636.9248035914707,1.788888888888889,0.04,0.30923769967366893,1722.2404901632503
4111.111111111111,2678.4511784511787,1.788888888888889,0.04,0.3055799096522425,1686.6011352329247
4111.111111111111,2719.977553310887,1.788888888888889,0.04,0.30198333787385256,1651.09692900226
4111.111111111111,2761.503928170595,1.788888888888889,0.04,0.29844798433849906,1615.7353898762644
4111.111111111111,2803.030303030303,1.788888888888889,0.04,0.29497384904618196,1580.5244245050585
4111.111111111111,2844.5566778900115,1.788888888888889,0.04,0.29156093199690125,1545.4723385576876
4111.111111111111,2886.0830527497196,1.788888888888889,0.04,0.288209233190657,1510.5878467554894
4111.111111111111,2927.6094276094277,1.788888888888889,0.04,0.28491875262744915,1475.880081971633
4111.111111111111,2969.1358024691363,1.788888888888889,0.04,0.28168949030727775,1441.3586031848918
4111.111111111111,3010.6621773288443,1.788888888888889,0.04,0.27852144623014274,1407.0334020571177
4111.111111111111,3052.1885521885524,1.788888888888889,0.04,0.2754146203960442,1372.9149078857408
4111.111111111111,3093.7149270482605,1.788888888888889,0.04,0.2723690128049821,1339.013990665219
4111.111111111111,3135.2413019079686,1.788888888888889,0.04,0.26938462345695635,1305.3419619754018
4111.111111111111,3176.767676767677,1.788888888888889,0.04,0.26646145235196705,1271.9105734005789
4111.111111111111,3218.294051627385,1.788888888888889,0.04,0.2635994994900142,1238.7320121714642
4111.111111111111,3259.8204264870933,1.788888888888889,0.04,0.26079876487109777,1205.8188937139844
4111.111111111111,3301.346801346802,1.788888888888889,0.04,0.2580592484952177,1173.1842507844926
4111.111111111111,3342.87317620651,1.788888888888889,0.04,0.2553809503623741,1140.8415188715153
4111.111111111111,3384.399551066218,1.788888888888889,0.04,0.252763870472567,1108.8045175503648
4111.111111111111,3425.925925925926,1.788888888888889,0.04,0.25020800882579625,1077.08742748968
4111.111111111111,3467.452300785634,1.788888888888889,0.04,0.24771336542206196,1045.7047628290152
4111.111111111111,3508.9786756453427,1.788888888888889,0.04,0.24527994026136407,1014.6713386748252
4111.111111111111,3550.505050505051,1.788888888888889,0.04,0.24290773334370258,984.0022334991727
4111.111111111111,3592.031425364759,1.788888888888889,0.04,0.2405967446690776,953.7127462718995
4111.111111111111,3633.5578002244674,1.788888888888889,0.04,0.2383469742374889,923.8183482131026
4111.111111111111,3675.0841750841755,1.788888888888889,0.04,0.23615842204893672,894.3346291188091
4111.111111111111,3716.6105499438836,1.788888888888889,0.04,0.234031088103421,865.277238288561
4111.111111111111,3758.1369248035917,1.788888888888889,0.04,0.23196497240094166,836.6618201688366
4111.111111111111,3799.6632996632998,1.788888888888889,0.04,0.22996007494149878,808.5039449200322
4111.111111111111,3841.1896745230083,1.788888888888889,0.04,0.22801639572509225,780.819034215936
4111.111111111111,3882.7160493827164,1.788888888888889,0.04,0.22613393475172217,753.6222826917051
4111.111111111111,3924.2424242424245,1.788888888888889,0.04,0.22431269202138854,726.9285755673104
4111.111111111111,3965.768799102133,1.788888888888889,0.04,0.2225526675340913,700.752403085758
4111.111111111111,4007.295173961841,1.788888888888889,0.04,0.22085386128983053,675.1077725165419
4111.111111111111,4048.821548821549,1.788888888888889,0.04,0.21921627328860616,650.0081185814101
4111.111111111111,4090.3479236812573,1.788888888888889,0.04,0.21763990353041823,625.4662132584876
4111.111111111111,4131.874298540965,1.788888888888889,0.04,0.2168823277728425,603.0433655633815
4111.111111111111,4173.400673400674,1.788888888888889,0.04,0.2169435460158789,582.8081830029387
4111.111111111111,4214.927048260382,1.788888888888889,0.04,0.21706598250195175,563.2322905516967
4111.111111111111,4256.4534231200905,1.788888888888889,0.04,0.21724963723106105,544.3143957983959
4111.111111111111,4297.979797979799,1.788888888888889,0.04,0.21749451020320676,526.0518072159532
4111.111111111111,4339.506172839507,1.788888888888889,0.04,0.21780060141838886,508.4404759780937
4111.111111111111,4381.032547699215,1.788888888888889,0.04,0.21816791087660742,491.4750484340075
4111.111111111111,4422.558922558923,1.788888888888889,0.04,0.21859643857786237,475.14892826032906
4111.111111111111,4464.085297418631,1.788888888888889,0.04,0.21908618452215378,459.4543471847069
4111.111111111111,4505.611672278339,1.788888888888889,0.04,0.2196371487094816,444.38244307975197
4111.111111111111,4547.138047138047,1.788888888888889,0.04,0.22024933113984585,429.92334416127983
4111.111111111111,4588.664421997755,1.788888888888889,0.04,0.2209227318132465,416.0662579904274
4111.111111111111,4630.190796857464,1.788888888888889,0.04,0.22165735072968362,402.7995639744008
4111.111111111111,4671.717171717172,1.788888888888889,0.04,0.22245318788915713,390.1109080834224
4111.111111111111,4713.24354657688,1.788888888888889,0.04,0.2233102432916671,377.9872985492191
4111.111111111111,4754.769921436588,1.788888888888889,0.04,0.22422851693721346,366.4152013799785
4111.111111111111,4796.2962962962965,1.788888888888889,0.04,0.22520800882579628,355.3806346144893
4111.111111111111,4837.8226711560055,1.788888888888889,0.04,0.2262487189574155,344.86926034030057
4111.111111111111,4879.349046015714,1.788888888888889,0.04,0.22735064733207117,334.8664736134099
4111.111111111111,4920.875420875422,1.788888888888889,0.04,0.22851379394976323,325.35748753627377
4111.111111111111,4962.40179573513,1.788888888888889,0.04,0.2297381588104917,316.3274138733816
4111.111111111111,5003.928170594838,1.788888888888889,0.04,0.23102374191425668,307.7613387058109
4111.111111111111,5045.454545454546,1.788888888888889,0.04,0.232370543261058,299.6443927453488
4111.111111111111,5086.980920314254,1.788888888888889,0.04,0.23377856285089577,291.961816042327
4111.111111111111,5128.507295173962,1.788888888888889,0.04,0.23524780068376994,284.69901692737676
4111.111111111111,5170.03367003367,1.788888888888889,0.04,0.23677825675968056,277.8416251242968
4111.111111111111,5211.560044893378,1.788888888888889,0.04,0.23836993107862764,271.3755390580991
4111.111111111111,5253.086419753086,1.788888888888889,0.04,0.24002282364061106,265.28696745837624
4111.111111111111,5294.612794612795,1.788888888888889,0.04,0.241736934445631,259.5624654231933
4111.111111111111,5336.139169472503,1.788888888888889,0.04,0.24351226349368732,254.18896516276186
4111.111111111111,5377.6655443322115,1.788888888888889,0.04,0.24534881078478005,249.15380168563388
4111.111111111111,5419.19191919192,1.788888888888889,0.04,0.24724657631890923,244.4447337235158
4111.111111111111,5460.718294051628,1.788888888888889,0.04,0.2492055600960748,240.0499602148834
4111.111111111111,5502.244668911337,1.788888888888889,0.04,0.2512257621162769,235.958132683209
4111.111111111111,5543.771043771045,1.788888888888889,0.04,0.2533071823795153,232.15836385365856
4111.111111111111,5585.297418630753,1.788888888888889,0.04,0.2554498208857902,228.64023285370365
4111.111111111111,5626.823793490461,1.788888888888889,0.04,0.25765367763510144,225.3937873389691
4111.111111111111,5668.350168350169,1.788888888888889,0.04,0.2599187526274492,222.40954287698094
4111.111111111111,5709.876543209877,1.788888888888889,0.04,0.26224504586283337,219.6784799089652
4111.111111111111,5751.402918069585,1.788888888888889,0.04,0.26463255734125385,217.1920385944793
4111.111111111111,5792.929292929293,1.788888888888889,0.04,0.2670812870627109,214.94211182606318
4111.111111111111,5834.455667789001,1.788888888888889,0.04,0.2695912350272043,212.92103668199707
4111.111111111111,5875.9820426487095,1.788888888888889,0.04,0.2721624012347341,211.12158456527573
4111.111111111111,5917.508417508418,1.788888888888889,0.04,0.27479478568530036,209.53695025643356
4111.111111111111,5959.034792368127,1.788888888888889,0.04,0.2774883883789031,208.16074008747194
4111.111111111111,6000.561167227835,1.788888888888889,0.04,0.28024320931554225,206.98695942402662
4111.111111111111,6042.087542087543,1.788888888888889,0.04,0.28305924849521774,206.00999962349374
4111.111111111111,6083.613916947251,1.788888888888889,0.04,0.28593650591792974,205.22462461821533
4111.111111111111,6125.140291806959,1.788888888888889,0.04,0.2888749815836781,204.62595725521976
4111.111111111111,6166.666666666667,1.788888888888889,0.04,0.29187467549246293,204.209465507524
4111.111111111111,2055.5555555555557,2.0,0.04,0.37071067811865477,2257.9323982130345
4111.111111111111,2097.0819304152637,2.0,0.04,0.36619583269471845,2221.6152606440814
4111.111111111111,2138.608305274972,2.0,0.04,0.3617422055138186,2185.363124845422
4111.111111111111,2180.1346801346804,2.0,0.04,0.357349796575955,2149.179282402549
4111.111111111111,2221.6610549943885,2.0,0.04,0.35301860588112793,2113.067245852131
4111.111111111111,2263.1874298540965,2.0,0.04,0.3487486334293374,2077.0307563089236
4111.111111111111,2304.713804713805,2.0,0.04,0.34453987922058316,2041.073791441711
4111.111111111111,2346.240179573513,2.0,0.04,0.3403923432548654,2005.2005737777538
4111.111111111111,2387.7665544332212,2.0,0.04,0.336306025532184,1969.4155793094792
4111.111111111111,2429.2929292929293,2.0,0.04,0.33228092605253906,1933.7235463708157
4111.111111111111,2470.8193041526374,2.0,0.04,0.32831704481593055,1898.1294847436698
4111.111111111111,2512.345679012346,2.0,0.04,0.32441438182235843,1862.6386849474459
4111.111111111111,2553.872053872054,2.0,0.04,0.3205729370718228,1827.2567276562347
4111.111111111111,2595.398428731762,2.0,0.04,0.31679271056432357,1791.989493179332
4111.111111111111,2636.9248035914707,2.0,0.04,0.31307370229986076,1756.8431709310041
4111.111111111111,2678.4511784511787,2.0,0.04,0.30941591227843435,1721.8242688050143
4111.111111111111,2719.977553310887,2.0,0.04,0.3058193405000444,1686.9396223582416
4111.111111111111,2761.503928170595,2.0,0.04,0.3022839869646909,1652.1964036959748
4111.111111111111,2803.030303030303,2.0,0.04,0.2988098516723738,1617.6021299389845
4111.111111111111,2844.5566778900115,2.0,0.04,0.2953969346230931,1583.164671139618
4111.111111111111,2886.0830527497196,2.0,0.04,0.2920452358168488,1548.8922575008364
4111.111111111111,2927.6094276094277,2.0,0.04,0.28875475525364097,1514.7934857385544
4111.111111111111,2969.1358024691363,2.0,0.04,0.28552549293346957,1480.8773244141107
4111.111111111111,3010.6621773288443,2.0,0.04,0.28235744885633457,1447.1531180503011
4111.111111111111,3052.1885521885524,2.0,0.04,0.279250623022236,1413.6305898315218
4111.111111111111,3093.7149270482605,2.0,0.04,0.27620501543117393,1380.3198426765043
4111.111111111111,3135.2413019079686,2.0,0.04,0.2732206260831482,1347.231358461238
4111.111111111111,3176.767676767677,2.0,0.04,0.2702974549781589,1314.3759951603733
4111.111111111111,3218.294051627385,2.0,0.04,0.26743550211620604,1281.7649816682324
4111.111111111111,3259.8204264870933,2.0,0.04,0.2646347674972896,1249.409910055887
4111.111111111111,3301.346801346802,2.0,0.04,0.26189525112140954,1217.3227250193318
4111.111111111111,3342.87317620651,2.0,0.04,0.25921695298856595,1185.5157102759108
4111.111111111111,3384.399551066218,2.0,0.04,0.2565998730987588,1154.001471672712
4111.111111111111,3425.925925925926,2.0,0.04,0.25404401145198807,1122.7929167819016
4111.111111111111,3467.452300785634,2.0,0.04,0.2515493680482538,1091.9032307747843
4111.111111111111,3508.9786756453427,2.0,0.04,0.2491159428875559,1061.3458483890145
4111.111111111111,3550.505050505051,2.0,0.04,0.2467437359698944,1031.1344218324543
4111.111111111111,3592.031425364759,2.0,0.04,0.24443274729526943,1001.2827845030006
4111.111111111111,3633.5578002244674,2.0,0.04,0.24218297686368073,971.8049104464167
4111.111111111111,3675.0841750841755,2.0,0.04,0.23999442467512855,942.7148695241058
4111.111111111111,3716.6105499438836,2.0,0.04,0.23786709072961282,914.0267783194327
4111.111111111111,3758.1369248035917,2.0,0.04,0.23580097502713349,885.754746874687
4111.111111111111,3799.6632996632998,2.0,0.04,0.2337960775676906,857.9128214201478
4111.111111111111,3841.1896745230083,2.0,0.04,0.23185239835128407,830.5149233314919
4111.111111111111,3882.7160493827164,2.0,0.04,0.229969937377914,803.5747846306231
4111.111111111111,3924.2424242424245,2.0,0.04,0.22814869464758036,777.1058804266759
4111.111111111111,3965.768799102133,2.0,0.04,0.22638867016028313,751.1213587767961
4111.111111111111,4007.295173961841,2.0,0.04,0.22468986391602236,725.6339685283947
4111.111111111111,4048.821548821549,2.0,0.04,0.22305227591479798,700.6559857838447
4111.111111111111,4090.3479236812573,2.0,0.04,0.22147590615661006,676.1991397027555
4111.111111111111,4131.874298540965,2.0,0.04,0.22071833039903432,653.8989440620203
4111.111111111111,4173.400673400674,2.0,0.04,0.22077954864207072,633.8253507160032
4111.111111111111,4214.927048260382,2.0,0.04,0.22090198512814357,614.3758693332004
4111.111111111111,4256.4534231200905,2.0,0.04,0.22108563985725288,595.5498860639743
4111.111111111111,4297.979797979799,2.0,0.04,0.22133051282939858,577.345585733219
4111.111111111111,4339.506172839507,2.0,0.04,0.2216366040445807,559.7599829723272
4111.111111111111,4381.032547699215,2.0,0.04,0.22200391350279924,542.7889619892062
4111.111111111111,4422.558922558923,2.0,0.04,0.2224324412040542,526.4273242763361
4111.111111111111,4464.085297418631,2.0,0.04,0.2229221871483456,510.6688434573616
4111.111111111111,4505.611672278339,2.0,0.04,0.22347315133567341,495.5063263934751
4111.111111111111,4547.138047138047,2.0,0.04,0.22408533376603768,480.9316796128769
4111.111111111111,4588.664421997755,2.0,0.04,0.22475873443943833,466.9359800901791
4111.111111111111,4630.190796857464,2.0,0.04,0.22549335335587545,453.5095493874521
4111.111111111111,4671.717171717172,2.0,0.04,0.22628919051534896,440.64203017358705
4111.111111111111,4713.24354657688,2.0,0.04,0.22714624591785892,428.3224641624313
4111.111111111111,4754.769921436588,2.0,0.04,0.2280645195634053,416.53937055062397
4111.111111111111,4796.2962962962965,2.0,0.04,0.2290440114519881,405.28082409106173
4111.111111111111,4837.8226711560055,2.0,0.04,0.23008472158360732,394.5345320048989
4111.111111111111,4879.349046015714,2.0,0.04,0.231186649958263,384.2879090113679
4111.111111111111,4920.875420875422,2.0,0.04,0.23234979657595506,374.52814983778194
4111.111111111111,4962.40179573513,2.0,0.04,0.23357416143668353,365.24229865943175
4111.111111111111,5003.928170594838,2.0,0.04,0.2348597445404485,356.41731500816763
4111.111111111111,5045.454545454546,2.0,0.04,0.23620654588724982,348.0401357772073
4111.111111111111,5086.980920314254,2.0,0.04,0.2376145654770876,340.09773303612246
4111.111111111111,5128.507295173962,2.0,0.04,0.23908380330996176,332.5771674524194
4111.111111111111,5170.03367003367,2.0,0.04,0.2406142593858724,325.4656371933363
4111.111111111111,5211.560044893378,2.0,0.04,0.24220593370481946,318.7505222523423
4111.111111111111,5253.086419753086,2.0,0.04,0.24385882626680289,312.4194242086912
4111.111111111111,5294.612794612795,2.0,0.04,0.24557293707182282,306.46020148471143
4111.111111111111,5336.139169472503,2.0,0.04,0.24734826611987915,300.8610002141704
4111.111111111111,5377.6655443322115,2.0,0.04,0.24918481341097187,295.6102808760297
4111.111111111111,5419.19191919192,2.0,0.04,0.25108257894510105,290.69684088137296
4111.111111111111,5460.718294051628,2.0,0.04,0.25304156272226663,286.10983332765863
4111.111111111111,5502.244668911337,2.0,0.04,0.2550617647424687,281.83878215414893
4111.111111111111,5543.771043771045,2.0,0.04,0.25714318500570715,277.87359394596
4111.111111111111,5585.297418630753,2.0,0.04,0.25928582351198204,274.20456664230414
4111.111111111111,5626.823793490461,2.0,0.04,0.26148968026129327,270.8223954077491
4111.111111111111,5668.350168350169,2.0,0.04,0.263754755253641,267.71817592443017
4111.111111111111,5709.876543209877,2.0,0.04,0.2660810484890252,264.8834053586438
4111.111111111111,5751.402918069585,2.0,0.04,0.2684685599674457,262.3099812478838
4111.111111111111,5792.929292929293,2.0,0.04,0.2709172896889027,259.99019854459596
4111.111111111111,5834.455667789001,2.0,0.04,0.2734272376533961,257.9167450413312
4111.111111111111,5875.9820426487095,2.0,0.04,0.27599840386092594,256.08269538907234
4111.111111111111,5917.508417508418,2.0,0.04,0.2786307883114922,254.48150390661021
4111.111111111111,5959.034792368127,2.0,0.04,0.28132439100509493,253.1069963644968
4111.111111111111,6000.561167227835,2.0,0.04,0.2840792119417341,251.95336091242723
4111.111111111111,6042.087542087543,2.0,0.04,0.28689525112140957,251.0151383043766
4111.111111111111,6083.613916947251,2.0,0.04,0.28977250854412157,250.28721156147014
4111.111111111111,6125.140291806959,2.0,0.04,0.2927109842098699,249.7647951987118
4111.111111111111,6166.666666666667,2.0,0.04,0.29571067811865476,249.4434241284281
4333.333333333334,2166.666666666667,0.1,0.04,0.3158113883008419,2175.316023088081
4333.333333333334,2210.437710437711,0.1,0.04,0.3112965428769055,2131.7197137902617
4333.333333333334,2254.2087542087547,0.1,0.04,0.30684291569600564,2088.1234044925122
4333.333333333334,2297.979797979798,0.1,0.04,0.30245050675814217,2044.5270951949028
4333.333333333334,2341.750841750842,0.1,0.04,0.29811931606331504,2000.9307858975717
4333.333333333334,2385.521885521886,0.1,0.04,0.2938493436115245,1957.3344766007986
4333.333333333334,2429.29292929293,0.1,0.04,0.28964058940277027,1913.7381673051314
4333.333333333334,2473.063973063973,0.1,0.04,0.2854930534370525,1870.1418580116483
4333.333333333334,2516.835016835017,0.1,0.04,0.28140673571437114,1826.545548722458
4333.333333333334,2560.606060606061,0.1,0.04,0.27738163623472617,1782.9492394416825
4333.333333333334,2604.377104377105,0.1,0.04,0.27341775499811766,1739.352930177325
4333.333333333334,2648.1481481481487,0.1,0.04,0.26951509200454554,1695.7566209448942
4333.333333333334,2691.9191919191926,0.1,0.04,0.2656736472540099,1652.1603117743275
4333.333333333334,2735.690235690236,0.1,0.04,0.26189342074651073,1608.5640027232098
4333.333333333334,2779.46127946128,0.1,0.04,0.25817441248204787,1564.9676939019064
4333.333333333334,2823.232323232324,0.1,0.04,0.25451662246062146,1521.371385521149
4333.333333333334,2867.003367003367,0.1,0.04,0.25092005068223155,1477.7750779817006
4333.333333333334,2910.774410774411,0.1,0.04,0.247384697146878,1434.1787720425
4333.333333333334,2954.545454545455,0.1,0.04,0.2439105618545609,1390.5824691342482
4333.333333333334,2998.316498316499,0.1,0.04,0.2404976448052802,1346.9861719407163
4333.333333333334,3042.0875420875427,0.1,0.04,0.2371459459990359,1303.3898854692966
4333.333333333334,3085.8585858585866,0.1,0.04,0.2338554654358281,1259.793619008159
4333.333333333334,3129.62962962963,0.1,0.04,0.23062620311565668,1216.1973896755762
4333.333333333334,3173.400673400674,0.1,0.04,0.22745815903852168,1172.601228799484
4333.333333333334,3217.171717171718,0.1,0.04,0.22435133320442316,1129.005193271612
4333.333333333334,3260.942760942761,0.1,0.04,0.22130572561336104,1085.4093855360825
4333.333333333334,3304.713804713805,0.1,0.04,0.2183213362653353,1041.8139883573476
4333.333333333334,3348.484848484849,0.1,0.04,0.21539816516034602,998.2193244955793
4333.333333333334,3392.255892255893,0.1,0.04,0.21253621229839315,954.6259576379298
4333.333333333334,3436.0269360269367,0.1,0.04,0.20973547767947673,911.0348603565312
4333.333333333334,3479.7979797979806,0.1,0.04,0.20699596130359668,867.4476886294678
4333.333333333334,3523.569023569024,0.1,0.04,0.2043176631707531,823.8672217031162
4333.333333333334,3567.340067340068,0.1,0.04,0.20170058328094595,780.2980515109525
4333.333333333334,3611.1111111111118,0.1,0.04,0.1991447216341752,736.7476370541553
4333.333333333334,3654.882154882155,0.1,0.04,0.19665007823044092,693.2278733409312
4333.333333333334,3698.653198653199,0.1,0.04,0.19421665306974303,649.7573550780025
4333.333333333334,3742.424242424243,0.1,0.04,0.19184444615208154,606.3645302273303
4333.333333333334,3786.195286195287,0.1,0.04,0.18953345747745648,563.0919191251219
4333.333333333334,3829.9663299663307,0.1,0.04,0.1872836870458679,520.0014964709462
4333.333333333334,3873.7373737373746,0.1,0.04,0.18509513485731569,477.1811693381028
4333.333333333334,3917.508417508418,0.1,0.04,0.18296780091179995,434.752013980004
4333.333333333334,3961.279461279462,0.1,0.04,0.18090168520932062,392.8755570969588
4333.333333333334,4005.0505050505058,0.1,0.04,0.1788967877498777,351.75993952338285
4333.333333333334,4048.821548821549,0.1,0.04,0.1769531085334712,311.66336903614365
4333.333333333334,4092.592592592593,0.1,0.04,0.17507064756010113,272.89299462363033
4333.333333333334,4136.363636363637,0.1,0.04,0.1732494048297675,235.7973911777408
4333.333333333334,4180.134680134681,0.1,0.04,0.1714893803424703,200.75139032176776
4333.333333333334,4223.905723905725,0.1,0.04,0.1697905740982095,168.13310160810533
4333.333333333334,4267.676767676769,0.1,0.04,0.16815298609698512,138.29454768374535
4333.333333333334,4311.447811447812,0.1,0.04,0.16657661633879722,111.5290924891533
4333.333333333334,4355.218855218856,0.1,0.04,0.16581904058122143,88.45444764568356
4333.333333333334,4398.989898989899,0.1,0.04,0.16588025882425786,69.13873931617832
4333.333333333334,4442.760942760944,0.1,0.04,0.1660026953103307,53.051389235741
4333.333333333334,4486.531986531987,0.1,0.04,0.16618635003944,39.959757317715
4333.333333333334,4530.303030303031,0.1,0.04,0.1664312230115857,29.550577363467596
4333.333333333334,4574.074074074075,0.1,0.04,0.1667373142267678,21.46239997151781
4333.333333333334,4617.845117845119,0.1,0.04,0.16710462368498635,15.317676754348554
4333.333333333334,4661.616161616163,0.1,0.04,0.16753315138624134,10.750230112471684
4333.333333333334,4705.3872053872055,0.1,0.04,0.16802289733053272,7.42554951853441
4333.333333333334,4749.15824915825,0.1,0.04,0.16857386151786055,5.053140521031651
4333.333333333334,4792.929292929293,0.1,0.04,0.16918604394822478,3.3915985776181117
4333.333333333334,4836.700336700338,0.1,0.04,0.1698594446216255,2.247970752858592
4333.333333333334,4880.471380471381,0.1,0.04,0.17059406353806258,1.4732945019806039
4333.333333333334,4924.242424242425,0.1,0.04,0.1713899006975361,0.9560924029628808
4333.333333333334,4968.013468013469,0.1,0.04,0.17224695610004603,0.6152365218480611
4333.333333333334,5011.784511784513,0.1,0.04,0.17316522974559242,0.39314414894118954
